list-d-m,4,2,1,24,135044,5626
list-d-m,4,4,1,48,181166,3774
list-d-m,4,8,1,96,140426,1462
list-d-m,4,16,1,192,213558,1112
list-d-m,4,32,1,384,444354,1157
list-d-m,8,1,1,24,298416,12434
list-d-m,8,2,1,48,311096,6481
list-d-m,8,4,1,96,251324,2617
list-d-m,8,8,1,192,286497,1492
list-d-m,8,16,1,384,521508,1358
list-d-m,8,32,1,768,745104,970
list-d-m,12,1,1,36,370580,10293
list-d-m,12,2,1,72,416573,5785
list-d-m,12,4,1,144,390752,2713
list-d-m,12,8,1,288,383866,1332
list-d-m,12,16,1,576,735556,1277
list-d-m,12,32,1,1152,1317245,1143
list-il-m,1,1,1,3,109808,36602
list-il-m,1,2,1,6,135503,22583
list-il-m,1,4,1,12,142893,11907
list-il-m,1,8,1,24,94495,3937
list-il-m,1,16,1,48,110197,2295
list-il-m,1,32,1,96,187957,1957
list-il-m,2,1,1,6,132572,22095
list-il-m,2,2,1,12,87730,7310
list-il-m,2,4,1,24,137079,5711
list-il-m,2,8,1,48,184646,3846
list-il-m,2,16,1,96,166431,1733
list-il-m,2,32,1,192,327009,1703
list-il-m,4,1,1,12,167828,13985
list-il-m,4,2,1,24,155536,6480
list-il-m,4,4,1,48,141494,2947
list-il-m,4,8,1,96,239442,2494
list-il-m,4,16,1,192,365385,1903
list-il-m,4,32,1,384,595843,1551
list-il-m,8,1,1,24,297953,12414
list-il-m,8,2,1,48,283720,5910
list-il-m,8,4,1,96,273856,2852
list-il-m,8,8,1,192,405003,2109
list-il-m,8,16,1,384,681503,1774
list-il-m,8,32,1,768,1165333,1517
list-il-m,12,1,1,36,365348,10148
list-il-m,12,2,1,72,374927,5207
list-il-m,12,4,1,144,384748,2671
list-il-m,12,8,1,288,619248,2150
list-il-m,12,16,1,576,985916,1711
list-il-m,12,32,1,1152,1766357,1533
list-dl-m,1,1,1,3,83268,27756
list-dl-m,1,2,1,6,137725,22954
list-dl-m,1,4,1,12,121876,10156
list-dl-m,1,8,1,24,142137,5922
list-dl-m,1,16,1,48,108009,2250
list-dl-m,1,32,1,96,168771,1758
list-dl-m,2,1,1,6,130199,21699
list-dl-m,2,2,1,12,129389,10782
list-dl-m,2,4,1,24,127410,5308
list-dl-m,2,8,1,48,121041,2521
list-dl-m,2,16,1,96,152950,1593
list-dl-m,2,32,1,192,259901,1353
list-dl-m,4,1,1,12,142752,11896
list-dl-m,4,2,1,24,163509,6812
list-dl-m,4,4,1,48,174076,3626
list-dl-m,4,8,1,96,170409,1775
list-dl-m,4,16,1,192,292507,1523
list-dl-m,4,32,1,384,530681,1381
list-dl-m,8,1,1,24,290833,12118
list-dl-m,8,2,1,48,268445,5592
list-dl-m,8,4,1,96,264225,2752
list-dl-m,8,8,1,192,340920,1775
list-dl-m,8,16,1,384,624826,1627
list-dl-m,8,32,1,768,1126593,1466
list-dl-m,12,1,1,36,395191,10977
list-dl-m,12,2,1,72,373391,5185
list-dl-m,12,4,1,144,355488,2468
list-dl-m,12,8,1,288,535364,1858
list-dl-m,12,16,1,576,899773,1562
list-dl-m,12,32,1,1152,1672106,1451
list-i-s,1,1,1,3,92604,30868
list-i-s,1,2,1,6,110719,18453
list-i-s,1,4,1,12,114006,9500
list-i-s,1,8,1,24,108285,4511
list-i-s,1,16,1,48,89135,1856
list-i-s,1,32,1,96,104436,1087
list-i-s,2,1,1,6,90689,15114
list-i-s,2,2,1,12,97341,8111
list-i-s,2,4,1,24,90347,3764
list-i-s,2,8,1,48,96652,2013
list-i-s,2,16,1,96,136838,1425
list-i-s,2,32,1,192,182575,950
list-i-s,4,1,1,12,144466,12038
list-i-s,4,2,1,24,145082,6045
list-i-s,4,4,1,48,157371,3278
list-i-s,4,8,1,96,134333,1399
list-i-s,4,16,1,192,231930,1207
list-i-s,4,32,1,384,407795,1061
list-i-s,8,1,1,24,288586,12024
list-i-s,8,2,1,48,255643,5325
list-i-s,8,4,1,96,245214,2554
list-i-s,8,8,1,192,245322,1277
list-i-s,8,16,1,384,598984,1559
list-i-s,8,32,1,768,1139293,1483
list-i-s,12,1,1,36,445466,12374
list-i-s,12,2,1,72,391377,5435
list-i-s,12,4,1,144,350738,2435
list-i-s,12,8,1,288,337030,1170
list-i-s,12,16,1,576,417605,725
list-i-s,12,32,1,1152,2367668,2055
list-d-s,1,1,1,3,105027,35009
list-d-s,1,2,1,6,81844,13640
list-d-s,1,4,1,12,150027,12502
list-d-s,1,8,1,24,132882,5536
list-d-s,1,16,1,48,98218,2046
list-d-s,1,32,1,96,160363,1670
list-d-s,2,1,1,6,124574,20762
list-d-s,2,2,1,12,96240,8020
list-d-s,2,4,1,24,96461,4019
list-d-s,2,8,1,48,129741,2702
list-d-s,2,16,1,96,138517,1442
list-d-s,2,32,1,192,179306,933
list-d-s,4,1,1,12,173978,14498
list-d-s,4,2,1,24,165486,6895
list-d-s,4,4,1,48,158317,3298
list-d-s,4,8,1,96,128715,1340
list-d-s,4,16,1,192,232297,1209
list-d-s,4,32,1,384,327319,852
list-d-s,8,1,1,24,276657,11527
list-d-s,8,2,1,48,292674,6097
list-d-s,8,4,1,96,319099,3323
list-d-s,8,8,1,192,269346,1402
list-d-s,8,16,1,384,427624,1113
list-d-s,8,32,1,768,989940,1288
list-d-s,12,1,1,36,389015,10805
list-d-s,12,2,1,72,408952,5679
list-d-s,12,4,1,144,445941,3096
list-d-s,12,8,1,288,370759,1287
list-d-s,12,16,1,576,849456,1474
list-d-s,12,32,1,1152,1876201,1628
list-il-s,1,1,1,3,125172,41724
list-il-s,1,2,1,6,137160,22860
list-il-s,1,4,1,12,80366,6697
list-il-s,1,8,1,24,103867,4327
list-il-s,1,16,1,48,174893,3643
list-il-s,1,32,1,96,183655,1913
list-il-s,2,1,1,6,140264,23377
list-il-s,2,2,1,12,94973,7914
list-il-s,2,4,1,24,93258,3885
list-il-s,2,8,1,48,142374,2966
list-il-s,2,16,1,96,166003,1729
list-il-s,2,32,1,192,226267,1178
list-il-s,4,1,1,12,141070,11755
list-il-s,4,2,1,24,149007,6208
list-il-s,4,4,1,48,178675,3722
list-il-s,4,8,1,96,204573,2130
list-il-s,4,16,1,192,372559,1940
list-il-s,4,32,1,384,523740,1363
list-il-s,8,1,1,24,331731,13822
list-il-s,8,2,1,48,269447,5613
list-il-s,8,4,1,96,299558,3120
list-il-s,8,8,1,192,344184,1792
list-il-s,8,16,1,384,700848,1825
list-il-s,8,32,1,768,1422990,1852
list-il-s,12,1,1,36,426232,11839
list-il-s,12,2,1,72,409079,5681
list-il-s,12,4,1,144,424053,2944
list-il-s,12,8,1,288,440994,1531
list-il-s,12,16,1,576,1412695,2452
list-il-s,12,32,1,1152,2747580,2385
list-dl-s,1,1,1,3,117884,39294
list-dl-s,1,2,1,6,83442,13907
list-dl-s,1,4,1,12,139654,11637
list-dl-s,1,8,1,24,147359,6139
list-dl-s,1,16,1,48,112106,2335
list-dl-s,1,32,1,96,182777,1903
list-dl-s,2,1,1,6,140039,23339
list-dl-s,2,2,1,12,89464,7455
list-dl-s,2,4,1,24,133775,5573
list-dl-s,2,8,1,48,141614,2950
list-dl-s,2,16,1,96,130460,1358
list-dl-s,2,32,1,192,233548,1216
list-dl-s,4,1,1,12,147308,12275
list-dl-s,4,2,1,24,129870,5411
list-dl-s,4,4,1,48,176123,3669
list-dl-s,4,8,1,96,166360,1732
list-dl-s,4,16,1,192,227520,1185
list-dl-s,4,32,1,384,443661,1155
list-dl-s,8,1,1,24,313565,13065
list-dl-s,8,2,1,48,279030,5813
list-dl-s,8,4,1,96,322173,3355
list-dl-s,8,8,1,192,428916,2233
list-dl-s,8,16,1,384,612368,1594
list-dl-s,8,32,1,768,1163664,1515
list-dl-s,12,1,1,36,375838,10439
list-dl-s,12,2,1,72,376352,5227
list-dl-s,12,4,1,144,435934,3027
list-dl-s,12,8,1,288,405978,1409
list-dl-s,12,16,1,576,855776,1485
list-dl-s,12,32,1,1152,1834059,1592
list-none-none,1,1000,1,3000,116333,38
list-none-none,2,1000,1,6000,159580,26
list-none-m,1,1000,1,3000,170681,56
list-none-m,2,1000,1,6000,985689,164
list-none-m,4,1000,1,12000,7489443,624
list-none-m,8,1000,1,24000,18607093,775
list-none-m,12,1000,1,36000,30793690,855
list-none-m,16,1000,1,48000,49557297,1032
list-none-m,24,1000,1,72000,82164997,1141
list-none-s,1,1000,1,3000,162914,54
list-none-s,2,1000,1,6000,2217250,369
list-none-s,4,1000,1,12000,7622746,635
list-none-s,8,1000,1,24000,28903678,1204
list-none-s,12,1000,1,36000,54937297,1526
list-none-s,16,1000,1,48000,93232757,1942
list-none-s,24,1000,1,72000,187821048,2608
